Episode,Score,AvgScore
954,-21.9361,-99.8056
955,-109.1411,-99.8153
956,-133.3248,-99.8504
957,-65.0010,-99.8140
958,-120.8452,-99.8359
959,-79.3051,-99.8145
960,-349.9220,-100.0750
961,-113.0546,-100.0885
962,-47.7819,-100.0342
963,-2.8314,-99.9332
964,-90.7794,-99.9237
965,-126.7036,-99.9515
966,-127.1411,-99.9796
967,-128.6003,-100.0092
968,-92.8340,-100.0018
969,-108.3549,-100.0104
970,-105.5698,-100.0162
971,-122.1303,-100.0389
972,-115.0481,-100.0544
973,-92.4498,-100.0466
974,-58.9442,-100.0044
975,-87.5915,-99.9916
976,-92.2466,-99.9837
977,-7.4478,-99.8890
978,-115.1204,-99.9046
979,-88.0057,-99.8924
980,-129.4695,-99.9226
981,-85.3151,-99.9077
982,-121.7192,-99.9299
983,-77.0699,-99.9067
984,-138.5321,-99.9459
985,-98.4289,-99.9444
986,-90.0456,-99.9343
987,-103.5617,-99.9380
988,-106.3966,-99.9445
989,-134.3898,-99.9794
990,-64.6001,-99.9436
991,-130.6952,-99.9747
992,-128.8377,-100.0038
993,-79.8529,-99.9835
994,-162.4178,-100.0463
